# Motion State
# Angle Units : degrees
# Time        	centreOfRotation	centreOfMass	rotation	velocity	omega
611.3         	(0.000000e+00 1.096213e-03 0.000000e+00)	(0.000000e+00 1.096213e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.682910e-06 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
611.4         	(0.000000e+00 1.094104e-03 0.000000e+00)	(0.000000e+00 1.094104e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -4.480124e-05 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
611.5         	(0.000000e+00 1.087253e-03 0.000000e+00)	(0.000000e+00 1.087253e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -9.210727e-05 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
611.6         	(0.000000e+00 1.075683e-03 0.000000e+00)	(0.000000e+00 1.075683e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -1.390724e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
611.7         	(0.000000e+00 1.059438e-03 0.000000e+00)	(0.000000e+00 1.059438e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -1.854627e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
611.8         	(0.000000e+00 1.038590e-03 0.000000e+00)	(0.000000e+00 1.038590e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -2.311301e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
611.9         	(0.000000e+00 1.013212e-03 0.000000e+00)	(0.000000e+00 1.013212e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -2.758787e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
612           	(0.000000e+00 9.834144e-04 0.000000e+00)	(0.000000e+00 9.834144e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -3.194196e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
612.1         	(0.000000e+00 9.493282e-04 0.000000e+00)	(0.000000e+00 9.493282e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -3.615866e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
612.2         	(0.000000e+00 9.110971e-04 0.000000e+00)	(0.000000e+00 9.110971e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -4.022192e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
612.3         	(0.000000e+00 8.688843e-04 0.000000e+00)	(0.000000e+00 8.688843e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -4.411341e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
612.4         	(0.000000e+00 8.228703e-04 0.000000e+00)	(0.000000e+00 8.228703e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -4.781467e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
612.5         	(0.000000e+00 7.732550e-04 0.000000e+00)	(0.000000e+00 7.732550e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -5.131011e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
612.6         	(0.000000e+00 7.202501e-04 0.000000e+00)	(0.000000e+00 7.202501e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -5.458195e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
612.7         	(0.000000e+00 6.640911e-04 0.000000e+00)	(0.000000e+00 6.640911e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -5.761412e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
612.8         	(0.000000e+00 6.050218e-04 0.000000e+00)	(0.000000e+00 6.050218e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -6.039283e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
612.9         	(0.000000e+00 5.433054e-04 0.000000e+00)	(0.000000e+00 5.433054e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -6.290215e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
613           	(0.000000e+00 4.792175e-04 0.000000e+00)	(0.000000e+00 4.792175e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -6.513265e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
613.1         	(0.000000e+00 4.130401e-04 0.000000e+00)	(0.000000e+00 4.130401e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -6.707678e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
613.2         	(0.000000e+00 3.450640e-04 0.000000e+00)	(0.000000e+00 3.450640e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -6.872591e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
613.3         	(0.000000e+00 2.755883e-04 0.000000e+00)	(0.000000e+00 2.755883e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -7.007108e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
613.4         	(0.000000e+00 2.049218e-04 0.000000e+00)	(0.000000e+00 2.049218e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -7.110507e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
613.5         	(0.000000e+00 1.333782e-04 0.000000e+00)	(0.000000e+00 1.333782e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -7.182461e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
613.6         	(0.000000e+00 6.127259e-05 0.000000e+00)	(0.000000e+00 6.127259e-05 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -7.223010e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
613.7         	(0.000000e+00 -1.108204e-05 0.000000e+00)	(0.000000e+00 -1.108204e-05 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -7.232034e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
613.8         	(0.000000e+00 -8.336810e-05 0.000000e+00)	(0.000000e+00 -8.336810e-05 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -7.209269e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
613.9         	(0.000000e+00 -1.552674e-04 0.000000e+00)	(0.000000e+00 -1.552674e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -7.154812e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
614           	(0.000000e+00 -2.264643e-04 0.000000e+00)	(0.000000e+00 -2.264643e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -7.069325e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
614.1         	(0.000000e+00 -2.966539e-04 0.000000e+00)	(0.000000e+00 -2.966539e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -6.953207e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
614.2         	(0.000000e+00 -3.655285e-04 0.000000e+00)	(0.000000e+00 -3.655285e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -6.806987e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
614.3         	(0.000000e+00 -4.327937e-04 0.000000e+00)	(0.000000e+00 -4.327937e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -6.631387e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
614.4         	(0.000000e+00 -4.981562e-04 0.000000e+00)	(0.000000e+00 -4.981562e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -6.427093e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
614.5         	(0.000000e+00 -5.613355e-04 0.000000e+00)	(0.000000e+00 -5.613355e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -6.195396e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
614.6         	(0.000000e+00 -6.220642e-04 0.000000e+00)	(0.000000e+00 -6.220642e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -5.937304e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
614.7         	(0.000000e+00 -6.800816e-04 0.000000e+00)	(0.000000e+00 -6.800816e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -5.653728e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
614.8         	(0.000000e+00 -7.351387e-04 0.000000e+00)	(0.000000e+00 -7.351387e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -5.346104e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
614.9         	(0.000000e+00 -7.870037e-04 0.000000e+00)	(0.000000e+00 -7.870037e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -5.015785e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
615           	(0.000000e+00 -8.354544e-04 0.000000e+00)	(0.000000e+00 -8.354544e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -4.663957e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
615.1         	(0.000000e+00 -8.802828e-04 0.000000e+00)	(0.000000e+00 -8.802828e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -4.292411e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
615.2         	(0.000000e+00 -9.213027e-04 0.000000e+00)	(0.000000e+00 -9.213027e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -3.902824e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
615.3         	(0.000000e+00 -9.583393e-04 0.000000e+00)	(0.000000e+00 -9.583393e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -3.496410e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
615.4         	(0.000000e+00 -9.912308e-04 0.000000e+00)	(0.000000e+00 -9.912308e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -3.074851e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
615.5         	(0.000000e+00 -1.019836e-03 0.000000e+00)	(0.000000e+00 -1.019836e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -2.640395e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
615.6         	(0.000000e+00 -1.044039e-03 0.000000e+00)	(0.000000e+00 -1.044039e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -2.194782e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
615.7         	(0.000000e+00 -1.063732e-03 0.000000e+00)	(0.000000e+00 -1.063732e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -1.739631e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
615.8         	(0.000000e+00 -1.078831e-03 0.000000e+00)	(0.000000e+00 -1.078831e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -1.276839e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
615.9         	(0.000000e+00 -1.089269e-03 0.000000e+00)	(0.000000e+00 -1.089269e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -8.077136e-05 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
616           	(0.000000e+00 -1.094986e-03 0.000000e+00)	(0.000000e+00 -1.094986e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -3.345705e-05 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
616.1         	(0.000000e+00 -1.095960e-03 0.000000e+00)	(0.000000e+00 -1.095960e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 1.400887e-05 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
616.2         	(0.000000e+00 -1.092184e-03 0.000000e+00)	(0.000000e+00 -1.092184e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 6.145876e-05 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
616.3         	(0.000000e+00 -1.083668e-03 0.000000e+00)	(0.000000e+00 -1.083668e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 1.086812e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
616.4         	(0.000000e+00 -1.070448e-03 0.000000e+00)	(0.000000e+00 -1.070448e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 1.554616e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
616.5         	(0.000000e+00 -1.052576e-03 0.000000e+00)	(0.000000e+00 -1.052576e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.016285e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
616.6         	(0.000000e+00 -1.030122e-03 0.000000e+00)	(0.000000e+00 -1.030122e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.470134e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
616.7         	(0.000000e+00 -1.003173e-03 0.000000e+00)	(0.000000e+00 -1.003173e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.913734e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
616.8         	(0.000000e+00 -9.718473e-04 0.000000e+00)	(0.000000e+00 -9.718473e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.344514e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
616.9         	(0.000000e+00 -9.362831e-04 0.000000e+00)	(0.000000e+00 -9.362831e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.760859e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
617           	(0.000000e+00 -8.966301e-04 0.000000e+00)	(0.000000e+00 -8.966301e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.161286e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
617.1         	(0.000000e+00 -8.530574e-04 0.000000e+00)	(0.000000e+00 -8.530574e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.543921e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
617.2         	(0.000000e+00 -8.057517e-04 0.000000e+00)	(0.000000e+00 -8.057517e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.906866e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
617.3         	(0.000000e+00 -7.549201e-04 0.000000e+00)	(0.000000e+00 -7.549201e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 5.248523e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
617.4         	(0.000000e+00 -7.007812e-04 0.000000e+00)	(0.000000e+00 -7.007812e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 5.567226e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
617.5         	(0.000000e+00 -6.435755e-04 0.000000e+00)	(0.000000e+00 -6.435755e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 5.861472e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
617.6         	(0.000000e+00 -5.835518e-04 0.000000e+00)	(0.000000e+00 -5.835518e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 6.129919e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
617.7         	(0.000000e+00 -5.209771e-04 0.000000e+00)	(0.000000e+00 -5.209771e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 6.371088e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
617.8         	(0.000000e+00 -4.561300e-04 0.000000e+00)	(0.000000e+00 -4.561300e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 6.584131e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
617.9         	(0.000000e+00 -3.892945e-04 0.000000e+00)	(0.000000e+00 -3.892945e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 6.768254e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
618           	(0.000000e+00 -3.207649e-04 0.000000e+00)	(0.000000e+00 -3.207649e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 6.922498e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
618.1         	(0.000000e+00 -2.508446e-04 0.000000e+00)	(0.000000e+00 -2.508446e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 7.046071e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
618.2         	(0.000000e+00 -1.798435e-04 0.000000e+00)	(0.000000e+00 -1.798435e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 7.138446e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
618.3         	(0.000000e+00 -1.080756e-04 0.000000e+00)	(0.000000e+00 -1.080756e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 7.199337e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
618.4         	(0.000000e+00 -3.585677e-05 0.000000e+00)	(0.000000e+00 -3.585677e-05 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 7.228730e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
618.5         	(0.000000e+00 3.649896e-05 0.000000e+00)	(0.000000e+00 3.649896e-05 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 7.226549e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
618.6         	(0.000000e+00 1.086742e-04 0.000000e+00)	(0.000000e+00 1.086742e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 7.192643e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
618.7         	(0.000000e+00 1.803518e-04 0.000000e+00)	(0.000000e+00 1.803518e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 7.127230e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
618.8         	(0.000000e+00 2.512188e-04 0.000000e+00)	(0.000000e+00 2.512188e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 7.031090e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
618.9         	(0.000000e+00 3.209736e-04 0.000000e+00)	(0.000000e+00 3.209736e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 6.904531e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
619           	(0.000000e+00 3.893094e-04 0.000000e+00)	(0.000000e+00 3.893094e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 6.748016e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
619.1         	(0.000000e+00 4.559339e-04 0.000000e+00)	(0.000000e+00 4.559339e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 6.562328e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
619.2         	(0.000000e+00 5.205560e-04 0.000000e+00)	(0.000000e+00 5.205560e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 6.348513e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
619.3         	(0.000000e+00 5.829042e-04 0.000000e+00)	(0.000000e+00 5.829042e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 6.107629e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
619.4         	(0.000000e+00 6.427086e-04 0.000000e+00)	(0.000000e+00 6.427086e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 5.840490e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
619.5         	(0.000000e+00 6.997140e-04 0.000000e+00)	(0.000000e+00 6.997140e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 5.548442e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
619.6         	(0.000000e+00 7.536774e-04 0.000000e+00)	(0.000000e+00 7.536774e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 5.232723e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
619.7         	(0.000000e+00 8.043684e-04 0.000000e+00)	(0.000000e+00 8.043684e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.894636e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
619.8         	(0.000000e+00 8.515701e-04 0.000000e+00)	(0.000000e+00 8.515701e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.535719e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
619.9         	(0.000000e+00 8.950828e-04 0.000000e+00)	(0.000000e+00 8.950828e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.157749e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
620           	(0.000000e+00 9.347251e-04 0.000000e+00)	(0.000000e+00 9.347251e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.762105e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
620.1         	(0.000000e+00 9.703249e-04 0.000000e+00)	(0.000000e+00 9.703249e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.350293e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
620.2         	(0.000000e+00 1.001731e-03 0.000000e+00)	(0.000000e+00 1.001731e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.924272e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
620.3         	(0.000000e+00 1.028810e-03 0.000000e+00)	(0.000000e+00 1.028810e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.485804e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
620.4         	(0.000000e+00 1.051447e-03 0.000000e+00)	(0.000000e+00 1.051447e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.036723e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
620.5         	(0.000000e+00 1.069545e-03 0.000000e+00)	(0.000000e+00 1.069545e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 1.578740e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
620.6         	(0.000000e+00 1.083022e-03 0.000000e+00)	(0.000000e+00 1.083022e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 1.113694e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
620.7         	(0.000000e+00 1.091819e-03 0.000000e+00)	(0.000000e+00 1.091819e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 6.432429e-05 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
620.8         	(0.000000e+00 1.095887e-03 0.000000e+00)	(0.000000e+00 1.095887e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 1.691482e-05 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
620.9         	(0.000000e+00 1.095202e-03 0.000000e+00)	(0.000000e+00 1.095202e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -3.059099e-05 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
621           	(0.000000e+00 1.089769e-03 0.000000e+00)	(0.000000e+00 1.089769e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -7.796960e-05 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
621.1         	(0.000000e+00 1.079608e-03 0.000000e+00)	(0.000000e+00 1.079608e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -1.250455e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
621.2         	(0.000000e+00 1.064759e-03 0.000000e+00)	(0.000000e+00 1.064759e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -1.716056e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
621.3         	(0.000000e+00 1.045287e-03 0.000000e+00)	(0.000000e+00 1.045287e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -2.175164e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
621.4         	(0.000000e+00 1.021256e-03 0.000000e+00)	(0.000000e+00 1.021256e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -2.625902e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
